mode,workload,sched,order,hotmul,pf_scatter,pf_probe,firsttouch,tchunks,threads,P,NR,NS,rep,hist_r_ms,scatter_r_ms,hist_s_ms,scatter_s_ms,join_ms,total_ms,join_count,checksum1,checksum2
loop,skew,static1,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.781,12.870,9.483,26.059,184.694,237.886,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.782,12.871,9.436,25.772,184.551,237.412,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.764,12.926,9.738,25.866,184.818,238.113,11653426,14549371682504228917,903274091094300703
loop,skew,static1,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.789,12.880,9.764,25.844,184.458,237.735,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.719,14.881,9.380,36.481,98.128,163.589,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.733,15.124,9.411,36.468,96.062,161.799,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.720,15.130,9.330,37.496,96.085,162.760,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.724,14.967,9.391,36.952,95.914,161.949,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.695,15.029,9.500,39.620,95.920,164.764,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.793,12.923,9.513,26.005,118.888,172.121,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.763,12.876,9.525,26.057,118.852,172.073,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.835,12.874,9.522,25.866,119.233,172.329,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.827,12.893,9.509,26.087,118.437,171.754,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic1,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.837,12.893,9.525,25.833,119.334,172.423,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.730,14.820,9.407,36.076,98.506,163.538,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.725,14.985,9.717,37.974,95.974,163.374,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.730,14.747,9.681,36.547,95.991,161.696,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.738,14.970,9.687,36.480,96.088,161.962,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.726,14.991,9.701,35.759,95.955,161.132,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.777,12.910,9.503,25.825,118.152,171.168,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.788,12.919,9.486,26.131,117.858,171.183,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.883,12.870,9.394,25.680,117.752,170.579,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.936,12.812,9.491,25.871,118.608,171.718,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic4,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.777,12.872,9.844,25.748,117.840,171.081,11653426,14549371682504228917,903274091094300703
loop,uniform,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.730,14.994,9.370,36.709,98.169,163.972,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.759,15.066,9.402,38.886,96.296,164.408,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.743,14.978,9.419,36.445,96.178,161.764,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.716,14.976,9.369,38.832,95.928,163.822,40006682,9024839626095127350,17897240367829630669
loop,uniform,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.737,15.124,12.478,37.113,96.165,165.618,40006682,9024839626095127350,17897240367829630669
loop,skew,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.789,12.933,9.435,25.869,129.655,182.680,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.758,12.910,9.459,25.819,128.578,181.525,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.774,12.903,9.442,25.810,130.038,182.967,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.821,12.946,9.459,25.935,129.320,182.482,11653426,14549371682504228917,903274091094300703
loop,skew,dynamic16,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.916,12.857,9.476,26.047,129.356,182.652,11653426,14549371682504228917,903274091094300703
loop,uniform,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.740,14.827,9.399,36.692,98.124,163.781,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.720,14.796,9.421,36.834,96.001,161.771,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.731,14.800,12.770,36.670,96.106,165.077,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.720,14.973,9.384,37.036,95.986,162.098,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.715,14.848,9.415,37.337,96.104,162.419,40006682,9024839626095127350,17897240367829630669
loop,skew,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.763,12.757,9.414,25.702,171.254,223.890,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.760,12.799,9.491,25.771,170.486,223.307,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.779,12.885,9.424,25.817,169.624,222.528,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.780,12.809,9.415,25.769,170.604,223.377,11653426,14549371682504228917,903274091094300703
loop,skew,guided1,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.774,12.796,9.443,25.788,170.563,223.364,11653426,14549371682504228917,903274091094300703
loop,uniform,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.771,14.858,9.392,35.980,103.209,168.210,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.723,15.030,9.411,35.941,100.958,166.063,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.750,15.935,9.390,36.931,100.929,167.935,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.754,14.976,9.365,35.917,100.696,165.707,40006682,9024839626095127350,17897240367829630669
loop,uniform,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.723,14.835,9.454,36.908,100.802,166.723,40006682,9024839626095127350,17897240367829630669
loop,skew,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,0,4.771,12.743,9.436,25.803,170.080,222.833,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,1,4.743,12.830,9.453,25.737,169.900,222.662,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,2,4.738,12.856,9.450,25.769,170.643,223.455,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,3,4.804,12.786,9.436,25.854,170.298,223.178,11653426,14549371682504228917,903274091094300703
loop,skew,guided16,lpt,8,12,8,par,0,4,128,10000000,20000000,4,4.759,12.803,9.425,25.695,170.604,223.286,11653426,14549371682504228917,903274091094300703
